sample_id,episode,private_profile,private_tool
3260,TSEQ2-E6,TSEQ2,REMOTE
3261,TSEQ2-E6,TSEQ2,REMOTE
3262,TSEQ2-E6,TSEQ2,LOCAL
3263,TSEQ2-E6,TSEQ2,REMOTE
3264,TSEQ2-E6,TSEQ2,REMOTE
3265,TSEQ2-E6,TSEQ2,REMOTE
3266,TSEQ2-E6,TSEQ2,REMOTE
3267,TSEQ2-E6,TSEQ2,REMOTE
3268,TSEQ2-E6,TSEQ2,LOCAL
3269,TSEQ2-E6,TSEQ2,LOCAL
3270,TSEQ2-E6,TSEQ2,LOCAL
3271,TSEQ2-E6,TSEQ2,REMOTE
3272,TSEQ2-E6,TSEQ2,REMOTE
3273,TSEQ2-E6,TSEQ2,REMOTE
3274,TSEQ2-E6,TSEQ2,REMOTE
3275,TSEQ2-E6,TSEQ2,REMOTE
3276,TSEQ2-E6,TSEQ2,REMOTE
3277,TSEQ2-E6,TSEQ2,REMOTE
3278,TSEQ2-E6,TSEQ2,REMOTE
3279,TSEQ2-E6,TSEQ2,LOCAL
3280,TSEQ2-E6,TSEQ2,REMOTE
3281,TSEQ2-E6,TSEQ2,LOCAL
3282,TSEQ2-E6,TSEQ2,REMOTE
3283,TSEQ2-E6,TSEQ2,REMOTE
3284,TSEQ2-E6,TSEQ2,LOCAL
3285,TSEQ2-E6,TSEQ2,LOCAL
3286,TSEQ2-E6,TSEQ2,LOCAL
3287,TSEQ2-E6,TSEQ2,LOCAL
3288,TSEQ2-E6,TSEQ2,LOCAL
3289,TSEQ2-E6,TSEQ2,LOCAL
3290,TSEQ2-E6,TSEQ2,REMOTE
3291,TSEQ2-E6,TSEQ2,REMOTE
3292,TSEQ2-E6,TSEQ2,LOCAL
3293,TSEQ2-E6,TSEQ2,LOCAL
3294,TSEQ2-E6,TSEQ2,LOCAL
3295,TSEQ2-E6,TSEQ2,REMOTE
3296,TSEQ2-E6,TSEQ2,REMOTE
3297,TSEQ2-E6,TSEQ2,LOCAL
3298,TSEQ2-E6,TSEQ2,REMOTE
3299,TSEQ2-E6,TSEQ2,LOCAL
3300,TSEQ3-E6,TSEQ3,LOCAL
3301,TSEQ3-E6,TSEQ3,REMOTE
3302,TSEQ3-E6,TSEQ3,CLOUD
3303,TSEQ3-E6,TSEQ3,LOCAL
3304,TSEQ3-E6,TSEQ3,REMOTE
3305,TSEQ3-E6,TSEQ3,CLOUD
3306,TSEQ3-E6,TSEQ3,LOCAL
3307,TSEQ3-E6,TSEQ3,REMOTE
3308,TSEQ3-E6,TSEQ3,CLOUD
3309,TSEQ3-E6,TSEQ3,LOCAL
3310,TSEQ3-E6,TSEQ3,REMOTE
3311,TSEQ3-E6,TSEQ3,CLOUD
3312,TSEQ3-E6,TSEQ3,LOCAL
3313,TSEQ3-E6,TSEQ3,REMOTE
3314,TSEQ3-E6,TSEQ3,CLOUD
3315,TSEQ3-E6,TSEQ3,LOCAL
3316,TSEQ3-E6,TSEQ3,REMOTE
3317,TSEQ3-E6,TSEQ3,CLOUD
3318,TSEQ3-E6,TSEQ3,LOCAL
3319,TSEQ3-E6,TSEQ3,REMOTE
3320,TSEQ3-E6,TSEQ3,CLOUD
3321,TSEQ3-E6,TSEQ3,LOCAL
3322,TSEQ3-E6,TSEQ3,REMOTE
3323,TSEQ3-E6,TSEQ3,CLOUD
3324,TSEQ3-E6,TSEQ3,LOCAL
3325,TSEQ3-E6,TSEQ3,REMOTE
3326,TSEQ3-E6,TSEQ3,CLOUD
3327,TSEQ3-E6,TSEQ3,LOCAL
3328,TSEQ3-E6,TSEQ3,REMOTE
3329,TSEQ3-E6,TSEQ3,CLOUD
3330,TSEQ3-E6,TSEQ3,LOCAL
3331,TSEQ3-E6,TSEQ3,REMOTE
3332,TSEQ3-E6,TSEQ3,CLOUD
3333,TSEQ3-E6,TSEQ3,LOCAL
3334,TSEQ3-E6,TSEQ3,REMOTE
3335,TSEQ3-E6,TSEQ3,CLOUD
3336,TSEQ3-E6,TSEQ3,LOCAL
3337,TSEQ3-E6,TSEQ3,REMOTE
3338,TSEQ3-E6,TSEQ3,CLOUD
3339,TSEQ3-E6,TSEQ3,LOCAL
3340,TSEQ3-E6,TSEQ3,REMOTE
3341,TSEQ3-E6,TSEQ3,CLOUD
3342,TSEQ3-E6,TSEQ3,LOCAL
3343,TSEQ3-E6,TSEQ3,REMOTE
3344,TSEQ3-E6,TSEQ3,CLOUD
3345,TSEQ3-E6,TSEQ3,LOCAL
3346,TSEQ3-E6,TSEQ3,REMOTE
3347,TSEQ3-E6,TSEQ3,CLOUD
3348,TSEQ3-E6,TSEQ3,LOCAL
3349,TSEQ3-E6,TSEQ3,REMOTE
3350,TSEQ3-E6,TSEQ3,CLOUD
3351,TSEQ3-E6,TSEQ3,LOCAL
3352,TSEQ3-E6,TSEQ3,REMOTE
3353,TSEQ3-E6,TSEQ3,CLOUD
3354,TSEQ3-E6,TSEQ3,LOCAL
3355,TSEQ3-E6,TSEQ3,REMOTE
3356,TSEQ3-E6,TSEQ3,CLOUD
3357,TSEQ3-E6,TSEQ3,LOCAL
3358,TSEQ3-E6,TSEQ3,REMOTE
3359,TSEQ3-E6,TSEQ3,CLOUD
3360,TSEQ3-E6,TSEQ3,LOCAL
3361,TSEQ3-E6,TSEQ3,REMOTE
3362,TSEQ3-E6,TSEQ3,CLOUD
3363,TSEQ3-E6,TSEQ3,LOCAL
3364,TSEQ3-E6,TSEQ3,REMOTE
3365,TSEQ3-E6,TSEQ3,CLOUD
3366,TSEQ3-E6,TSEQ3,LOCAL
3367,TSEQ3-E6,TSEQ3,REMOTE
3368,TSEQ3-E6,TSEQ3,CLOUD
3369,TSEQ3-E6,TSEQ3,LOCAL
3370,TSEQ3-E6,TSEQ3,REMOTE
3371,TSEQ3-E6,TSEQ3,CLOUD
3372,TSEQ3-E6,TSEQ3,LOCAL
3373,TSEQ3-E6,TSEQ3,REMOTE
3374,TSEQ3-E6,TSEQ3,CLOUD
3375,TSEQ3-E6,TSEQ3,LOCAL
3376,TSEQ3-E6,TSEQ3,REMOTE
3377,TSEQ3-E6,TSEQ3,CLOUD
3378,TSEQ3-E6,TSEQ3,LOCAL
3379,TSEQ3-E6,TSEQ3,REMOTE
3380,TSEQ3-E6,TSEQ3,CLOUD
3381,TSEQ3-E6,TSEQ3,LOCAL
3382,TSEQ3-E6,TSEQ3,REMOTE
3383,TSEQ3-E6,TSEQ3,CLOUD
3384,TSEQ3-E6,TSEQ3,LOCAL
3385,TSEQ3-E6,TSEQ3,REMOTE
3386,TSEQ3-E6,TSEQ3,CLOUD
3387,TSEQ3-E6,TSEQ3,LOCAL
3388,TSEQ3-E6,TSEQ3,REMOTE
3389,TSEQ3-E6,TSEQ3,CLOUD
3390,TSEQ3-E6,TSEQ3,LOCAL
3391,TSEQ3-E6,TSEQ3,REMOTE
3392,TSEQ3-E6,TSEQ3,CLOUD
3393,TSEQ3-E6,TSEQ3,LOCAL
3394,TSEQ3-E6,TSEQ3,REMOTE
3395,TSEQ3-E6,TSEQ3,CLOUD
3396,TSEQ3-E6,TSEQ3,LOCAL
3397,TSEQ3-E6,TSEQ3,REMOTE
3398,TSEQ3-E6,TSEQ3,CLOUD
3399,TSEQ3-E6,TSEQ3,LOCAL
3400,TSEQ4-E6,TSEQ4,REMOTE
3401,TSEQ4-E6,TSEQ4,LOCAL
3402,TSEQ4-E6,TSEQ4,CLOUD
3403,TSEQ4-E6,TSEQ4,REMOTE
3404,TSEQ4-E6,TSEQ4,LOCAL
3405,TSEQ4-E6,TSEQ4,CLOUD
3406,TSEQ4-E6,TSEQ4,REMOTE
3407,TSEQ4-E6,TSEQ4,LOCAL
3408,TSEQ4-E6,TSEQ4,CLOUD
3409,TSEQ4-E6,TSEQ4,REMOTE
3410,TSEQ4-E6,TSEQ4,LOCAL
3411,TSEQ4-E6,TSEQ4,CLOUD
3412,TSEQ4-E6,TSEQ4,REMOTE
3413,TSEQ4-E6,TSEQ4,LOCAL
3414,TSEQ4-E6,TSEQ4,CLOUD
3415,TSEQ4-E6,TSEQ4,REMOTE
3416,TSEQ4-E6,TSEQ4,LOCAL
3417,TSEQ4-E6,TSEQ4,CLOUD
3418,TSEQ4-E6,TSEQ4,REMOTE
3419,TSEQ4-E6,TSEQ4,LOCAL
3420,TSEQ4-E6,TSEQ4,CLOUD
3421,TSEQ4-E6,TSEQ4,REMOTE
3422,TSEQ4-E6,TSEQ4,LOCAL
3423,TSEQ4-E6,TSEQ4,CLOUD
3424,TSEQ4-E6,TSEQ4,REMOTE
3425,TSEQ4-E6,TSEQ4,LOCAL
3426,TSEQ4-E6,TSEQ4,CLOUD
3427,TSEQ4-E6,TSEQ4,REMOTE
3428,TSEQ4-E6,TSEQ4,LOCAL
3429,TSEQ4-E6,TSEQ4,CLOUD
3430,TSEQ4-E6,TSEQ4,REMOTE
3431,TSEQ4-E6,TSEQ4,LOCAL
3432,TSEQ4-E6,TSEQ4,CLOUD
3433,TSEQ4-E6,TSEQ4,REMOTE
3434,TSEQ4-E6,TSEQ4,LOCAL
3435,TSEQ4-E6,TSEQ4,CLOUD
3436,TSEQ4-E6,TSEQ4,REMOTE
3437,TSEQ4-E6,TSEQ4,LOCAL
3438,TSEQ4-E6,TSEQ4,CLOUD
3439,TSEQ4-E6,TSEQ4,REMOTE
3440,TSEQ4-E6,TSEQ4,LOCAL
3441,TSEQ4-E6,TSEQ4,CLOUD
3442,TSEQ4-E6,TSEQ4,REMOTE
3443,TSEQ4-E6,TSEQ4,LOCAL
3444,TSEQ4-E6,TSEQ4,CLOUD
3445,TSEQ4-E6,TSEQ4,REMOTE
3446,TSEQ4-E6,TSEQ4,LOCAL
3447,TSEQ4-E6,TSEQ4,CLOUD
3448,TSEQ4-E6,TSEQ4,REMOTE
3449,TSEQ4-E6,TSEQ4,LOCAL
3450,TSEQ4-E6,TSEQ4,CLOUD
3451,TSEQ4-E6,TSEQ4,REMOTE
3452,TSEQ4-E6,TSEQ4,LOCAL
3453,TSEQ4-E6,TSEQ4,CLOUD
3454,TSEQ4-E6,TSEQ4,REMOTE
3455,TSEQ4-E6,TSEQ4,LOCAL
3456,TSEQ4-E6,TSEQ4,CLOUD
3457,TSEQ4-E6,TSEQ4,REMOTE
3458,TSEQ4-E6,TSEQ4,LOCAL
3459,TSEQ4-E6,TSEQ4,CLOUD
3460,TSEQ4-E6,TSEQ4,REMOTE
3461,TSEQ4-E6,TSEQ4,LOCAL
3462,TSEQ4-E6,TSEQ4,CLOUD
3463,TSEQ4-E6,TSEQ4,REMOTE
3464,TSEQ4-E6,TSEQ4,LOCAL
3465,TSEQ4-E6,TSEQ4,CLOUD
3466,TSEQ4-E6,TSEQ4,REMOTE
3467,TSEQ4-E6,TSEQ4,LOCAL
3468,TSEQ4-E6,TSEQ4,CLOUD
3469,TSEQ4-E6,TSEQ4,REMOTE
3470,TSEQ4-E6,TSEQ4,LOCAL
3471,TSEQ4-E6,TSEQ4,CLOUD
3472,TSEQ4-E6,TSEQ4,REMOTE
3473,TSEQ4-E6,TSEQ4,LOCAL
3474,TSEQ4-E6,TSEQ4,CLOUD
3475,TSEQ4-E6,TSEQ4,REMOTE
3476,TSEQ4-E6,TSEQ4,LOCAL
3477,TSEQ4-E6,TSEQ4,CLOUD
3478,TSEQ4-E6,TSEQ4,REMOTE
3479,TSEQ4-E6,TSEQ4,LOCAL
3480,TSEQ4-E6,TSEQ4,CLOUD
3481,TSEQ4-E6,TSEQ4,REMOTE
3482,TSEQ4-E6,TSEQ4,LOCAL
3483,TSEQ4-E6,TSEQ4,CLOUD
3484,TSEQ4-E6,TSEQ4,REMOTE
3485,TSEQ4-E6,TSEQ4,LOCAL
3486,TSEQ4-E6,TSEQ4,CLOUD
3487,TSEQ4-E6,TSEQ4,REMOTE
3488,TSEQ4-E6,TSEQ4,LOCAL
3489,TSEQ4-E6,TSEQ4,CLOUD
3490,TSEQ4-E6,TSEQ4,REMOTE
3491,TSEQ4-E6,TSEQ4,LOCAL
3492,TSEQ4-E6,TSEQ4,CLOUD
3493,TSEQ4-E6,TSEQ4,REMOTE
3494,TSEQ4-E6,TSEQ4,LOCAL
3495,TSEQ4-E6,TSEQ4,CLOUD
3496,TSEQ4-E6,TSEQ4,REMOTE
3497,TSEQ4-E6,TSEQ4,LOCAL
3498,TSEQ4-E6,TSEQ4,CLOUD
3499,TSEQ4-E6,TSEQ4,REMOTE
3500,TSEQ0-E7,TSEQ0,LOCAL
3501,TSEQ0-E7,TSEQ0,LOCAL
3502,TSEQ0-E7,TSEQ0,LOCAL
3503,TSEQ0-E7,TSEQ0,LOCAL
3504,TSEQ0-E7,TSEQ0,LOCAL
3505,TSEQ0-E7,TSEQ0,LOCAL
3506,TSEQ0-E7,TSEQ0,LOCAL
3507,TSEQ0-E7,TSEQ0,LOCAL
3508,TSEQ0-E7,TSEQ0,LOCAL
3509,TSEQ0-E7,TSEQ0,LOCAL
3510,TSEQ0-E7,TSEQ0,LOCAL
3511,TSEQ0-E7,TSEQ0,LOCAL
3512,TSEQ0-E7,TSEQ0,LOCAL
3513,TSEQ0-E7,TSEQ0,LOCAL
3514,TSEQ0-E7,TSEQ0,LOCAL
3515,TSEQ0-E7,TSEQ0,LOCAL
3516,TSEQ0-E7,TSEQ0,LOCAL
3517,TSEQ0-E7,TSEQ0,LOCAL
3518,TSEQ0-E7,TSEQ0,LOCAL
3519,TSEQ0-E7,TSEQ0,LOCAL
3520,TSEQ0-E7,TSEQ0,LOCAL
3521,TSEQ0-E7,TSEQ0,LOCAL
3522,TSEQ0-E7,TSEQ0,LOCAL
3523,TSEQ0-E7,TSEQ0,LOCAL
3524,TSEQ0-E7,TSEQ0,LOCAL
3525,TSEQ0-E7,TSEQ0,LOCAL
3526,TSEQ0-E7,TSEQ0,LOCAL
3527,TSEQ0-E7,TSEQ0,LOCAL
3528,TSEQ0-E7,TSEQ0,LOCAL
3529,TSEQ0-E7,TSEQ0,LOCAL
3530,TSEQ0-E7,TSEQ0,LOCAL
3531,TSEQ0-E7,TSEQ0,LOCAL
3532,TSEQ0-E7,TSEQ0,LOCAL
3533,TSEQ0-E7,TSEQ0,LOCAL
3534,TSEQ0-E7,TSEQ0,LOCAL
3535,TSEQ0-E7,TSEQ0,LOCAL
3536,TSEQ0-E7,TSEQ0,LOCAL
3537,TSEQ0-E7,TSEQ0,LOCAL
3538,TSEQ0-E7,TSEQ0,LOCAL
3539,TSEQ0-E7,TSEQ0,LOCAL
3540,TSEQ0-E7,TSEQ0,LOCAL
3541,TSEQ0-E7,TSEQ0,LOCAL
3542,TSEQ0-E7,TSEQ0,LOCAL
3543,TSEQ0-E7,TSEQ0,LOCAL
3544,TSEQ0-E7,TSEQ0,LOCAL
3545,TSEQ0-E7,TSEQ0,LOCAL
3546,TSEQ0-E7,TSEQ0,LOCAL
3547,TSEQ0-E7,TSEQ0,LOCAL
3548,TSEQ0-E7,TSEQ0,LOCAL
3549,TSEQ0-E7,TSEQ0,LOCAL
3550,TSEQ0-E7,TSEQ0,LOCAL
3551,TSEQ0-E7,TSEQ0,LOCAL
3552,TSEQ0-E7,TSEQ0,LOCAL
3553,TSEQ0-E7,TSEQ0,LOCAL
3554,TSEQ0-E7,TSEQ0,LOCAL
3555,TSEQ0-E7,TSEQ0,LOCAL
3556,TSEQ0-E7,TSEQ0,LOCAL
3557,TSEQ0-E7,TSEQ0,LOCAL
3558,TSEQ0-E7,TSEQ0,LOCAL
3559,TSEQ0-E7,TSEQ0,LOCAL
3560,TSEQ0-E7,TSEQ0,LOCAL
3561,TSEQ0-E7,TSEQ0,LOCAL
3562,TSEQ0-E7,TSEQ0,LOCAL
3563,TSEQ0-E7,TSEQ0,LOCAL
3564,TSEQ0-E7,TSEQ0,LOCAL
3565,TSEQ0-E7,TSEQ0,LOCAL
3566,TSEQ0-E7,TSEQ0,LOCAL
3567,TSEQ0-E7,TSEQ0,LOCAL
3568,TSEQ0-E7,TSEQ0,LOCAL
3569,TSEQ0-E7,TSEQ0,LOCAL
3570,TSEQ0-E7,TSEQ0,LOCAL
3571,TSEQ0-E7,TSEQ0,LOCAL
3572,TSEQ0-E7,TSEQ0,LOCAL
3573,TSEQ0-E7,TSEQ0,LOCAL
3574,TSEQ0-E7,TSEQ0,LOCAL
3575,TSEQ0-E7,TSEQ0,LOCAL
3576,TSEQ0-E7,TSEQ0,LOCAL
3577,TSEQ0-E7,TSEQ0,LOCAL
3578,TSEQ0-E7,TSEQ0,LOCAL
3579,TSEQ0-E7,TSEQ0,LOCAL
3580,TSEQ0-E7,TSEQ0,LOCAL
3581,TSEQ0-E7,TSEQ0,LOCAL
3582,TSEQ0-E7,TSEQ0,LOCAL
3583,TSEQ0-E7,TSEQ0,LOCAL
3584,TSEQ0-E7,TSEQ0,LOCAL
3585,TSEQ0-E7,TSEQ0,LOCAL
3586,TSEQ0-E7,TSEQ0,LOCAL
3587,TSEQ0-E7,TSEQ0,LOCAL
3588,TSEQ0-E7,TSEQ0,LOCAL
3589,TSEQ0-E7,TSEQ0,LOCAL
3590,TSEQ0-E7,TSEQ0,LOCAL
3591,TSEQ0-E7,TSEQ0,LOCAL
3592,TSEQ0-E7,TSEQ0,LOCAL
3593,TSEQ0-E7,TSEQ0,LOCAL
3594,TSEQ0-E7,TSEQ0,LOCAL
3595,TSEQ0-E7,TSEQ0,LOCAL
3596,TSEQ0-E7,TSEQ0,LOCAL
3597,TSEQ0-E7,TSEQ0,LOCAL
3598,TSEQ0-E7,TSEQ0,LOCAL
3599,TSEQ0-E7,TSEQ0,LOCAL
3600,TSEQ1-E7,TSEQ1,REMOTE
3601,TSEQ1-E7,TSEQ1,REMOTE
3602,TSEQ1-E7,TSEQ1,REMOTE
3603,TSEQ1-E7,TSEQ1,REMOTE
3604,TSEQ1-E7,TSEQ1,REMOTE
3605,TSEQ1-E7,TSEQ1,REMOTE
3606,TSEQ1-E7,TSEQ1,REMOTE
3607,TSEQ1-E7,TSEQ1,REMOTE
3608,TSEQ1-E7,TSEQ1,REMOTE
3609,TSEQ1-E7,TSEQ1,REMOTE
3610,TSEQ1-E7,TSEQ1,REMOTE
3611,TSEQ1-E7,TSEQ1,REMOTE
3612,TSEQ1-E7,TSEQ1,REMOTE
3613,TSEQ1-E7,TSEQ1,REMOTE
3614,TSEQ1-E7,TSEQ1,REMOTE
3615,TSEQ1-E7,TSEQ1,REMOTE
3616,TSEQ1-E7,TSEQ1,REMOTE
3617,TSEQ1-E7,TSEQ1,REMOTE
3618,TSEQ1-E7,TSEQ1,REMOTE
3619,TSEQ1-E7,TSEQ1,REMOTE
3620,TSEQ1-E7,TSEQ1,REMOTE
3621,TSEQ1-E7,TSEQ1,REMOTE
3622,TSEQ1-E7,TSEQ1,REMOTE
3623,TSEQ1-E7,TSEQ1,REMOTE
3624,TSEQ1-E7,TSEQ1,REMOTE
3625,TSEQ1-E7,TSEQ1,REMOTE
3626,TSEQ1-E7,TSEQ1,REMOTE
3627,TSEQ1-E7,TSEQ1,REMOTE
3628,TSEQ1-E7,TSEQ1,REMOTE
3629,TSEQ1-E7,TSEQ1,REMOTE
3630,TSEQ1-E7,TSEQ1,REMOTE
3631,TSEQ1-E7,TSEQ1,REMOTE
3632,TSEQ1-E7,TSEQ1,REMOTE
3633,TSEQ1-E7,TSEQ1,REMOTE
3634,TSEQ1-E7,TSEQ1,REMOTE
3635,TSEQ1-E7,TSEQ1,REMOTE
3636,TSEQ1-E7,TSEQ1,REMOTE
3637,TSEQ1-E7,TSEQ1,REMOTE
3638,TSEQ1-E7,TSEQ1,REMOTE
3639,TSEQ1-E7,TSEQ1,REMOTE
3640,TSEQ1-E7,TSEQ1,REMOTE
3641,TSEQ1-E7,TSEQ1,REMOTE
3642,TSEQ1-E7,TSEQ1,REMOTE
3643,TSEQ1-E7,TSEQ1,REMOTE
3644,TSEQ1-E7,TSEQ1,REMOTE
3645,TSEQ1-E7,TSEQ1,REMOTE
3646,TSEQ1-E7,TSEQ1,REMOTE
3647,TSEQ1-E7,TSEQ1,REMOTE
3648,TSEQ1-E7,TSEQ1,REMOTE
3649,TSEQ1-E7,TSEQ1,REMOTE
3650,TSEQ1-E7,TSEQ1,REMOTE
3651,TSEQ1-E7,TSEQ1,REMOTE
3652,TSEQ1-E7,TSEQ1,REMOTE
3653,TSEQ1-E7,TSEQ1,REMOTE
3654,TSEQ1-E7,TSEQ1,REMOTE
3655,TSEQ1-E7,TSEQ1,REMOTE
3656,TSEQ1-E7,TSEQ1,REMOTE
3657,TSEQ1-E7,TSEQ1,REMOTE
3658,TSEQ1-E7,TSEQ1,REMOTE
3659,TSEQ1-E7,TSEQ1,REMOTE
3660,TSEQ1-E7,TSEQ1,REMOTE
3661,TSEQ1-E7,TSEQ1,REMOTE
3662,TSEQ1-E7,TSEQ1,REMOTE
3663,TSEQ1-E7,TSEQ1,REMOTE
3664,TSEQ1-E7,TSEQ1,REMOTE
3665,TSEQ1-E7,TSEQ1,REMOTE
3666,TSEQ1-E7,TSEQ1,REMOTE
3667,TSEQ1-E7,TSEQ1,REMOTE
3668,TSEQ1-E7,TSEQ1,REMOTE
3669,TSEQ1-E7,TSEQ1,REMOTE
3670,TSEQ1-E7,TSEQ1,REMOTE
3671,TSEQ1-E7,TSEQ1,REMOTE
3672,TSEQ1-E7,TSEQ1,REMOTE
3673,TSEQ1-E7,TSEQ1,REMOTE
3674,TSEQ1-E7,TSEQ1,REMOTE
3675,TSEQ1-E7,TSEQ1,REMOTE
3676,TSEQ1-E7,TSEQ1,REMOTE
3677,TSEQ1-E7,TSEQ1,REMOTE
3678,TSEQ1-E7,TSEQ1,REMOTE
3679,TSEQ1-E7,TSEQ1,REMOTE
3680,TSEQ1-E7,TSEQ1,REMOTE
3681,TSEQ1-E7,TSEQ1,REMOTE
3682,TSEQ1-E7,TSEQ1,REMOTE
3683,TSEQ1-E7,TSEQ1,REMOTE
3684,TSEQ1-E7,TSEQ1,REMOTE
3685,TSEQ1-E7,TSEQ1,REMOTE
3686,TSEQ1-E7,TSEQ1,REMOTE
3687,TSEQ1-E7,TSEQ1,LOCAL
3688,TSEQ1-E7,TSEQ1,REMOTE
3689,TSEQ1-E7,TSEQ1,REMOTE
3690,TSEQ1-E7,TSEQ1,REMOTE
3691,TSEQ1-E7,TSEQ1,REMOTE
3692,TSEQ1-E7,TSEQ1,REMOTE
3693,TSEQ1-E7,TSEQ1,REMOTE
3694,TSEQ1-E7,TSEQ1,REMOTE
3695,TSEQ1-E7,TSEQ1,REMOTE
3696,TSEQ1-E7,TSEQ1,REMOTE
3697,TSEQ1-E7,TSEQ1,REMOTE
3698,TSEQ1-E7,TSEQ1,REMOTE
3699,TSEQ1-E7,TSEQ1,REMOTE
3700,TSEQ2-E7,TSEQ2,LOCAL
3701,TSEQ2-E7,TSEQ2,REMOTE
3702,TSEQ2-E7,TSEQ2,LOCAL
3703,TSEQ2-E7,TSEQ2,REMOTE
3704,TSEQ2-E7,TSEQ2,REMOTE
3705,TSEQ2-E7,TSEQ2,REMOTE
3706,TSEQ2-E7,TSEQ2,REMOTE
3707,TSEQ2-E7,TSEQ2,REMOTE
3708,TSEQ2-E7,TSEQ2,REMOTE
3709,TSEQ2-E7,TSEQ2,LOCAL
3710,TSEQ2-E7,TSEQ2,LOCAL
3711,TSEQ2-E7,TSEQ2,LOCAL
3712,TSEQ2-E7,TSEQ2,LOCAL
3713,TSEQ2-E7,TSEQ2,LOCAL
3714,TSEQ2-E7,TSEQ2,REMOTE
3715,TSEQ2-E7,TSEQ2,REMOTE
3716,TSEQ2-E7,TSEQ2,LOCAL
3717,TSEQ2-E7,TSEQ2,LOCAL
3718,TSEQ2-E7,TSEQ2,LOCAL
3719,TSEQ2-E7,TSEQ2,LOCAL
3720,TSEQ2-E7,TSEQ2,REMOTE
3721,TSEQ2-E7,TSEQ2,LOCAL
3722,TSEQ2-E7,TSEQ2,LOCAL
3723,TSEQ2-E7,TSEQ2,LOCAL
3724,TSEQ2-E7,TSEQ2,LOCAL
3725,TSEQ2-E7,TSEQ2,REMOTE
3726,TSEQ2-E7,TSEQ2,REMOTE
3727,TSEQ2-E7,TSEQ2,REMOTE
3728,TSEQ2-E7,TSEQ2,LOCAL
3729,TSEQ2-E7,TSEQ2,REMOTE
3730,TSEQ2-E7,TSEQ2,LOCAL
3731,TSEQ2-E7,TSEQ2,REMOTE
3732,TSEQ2-E7,TSEQ2,REMOTE
3733,TSEQ2-E7,TSEQ2,REMOTE
3734,TSEQ2-E7,TSEQ2,LOCAL
3735,TSEQ2-E7,TSEQ2,REMOTE
3736,TSEQ2-E7,TSEQ2,REMOTE
3737,TSEQ2-E7,TSEQ2,LOCAL
3738,TSEQ2-E7,TSEQ2,LOCAL
3739,TSEQ2-E7,TSEQ2,REMOTE
3740,TSEQ2-E7,TSEQ2,LOCAL
3741,TSEQ2-E7,TSEQ2,LOCAL
3742,TSEQ2-E7,TSEQ2,REMOTE
3743,TSEQ2-E7,TSEQ2,REMOTE
3744,TSEQ2-E7,TSEQ2,REMOTE
3745,TSEQ2-E7,TSEQ2,LOCAL
3746,TSEQ2-E7,TSEQ2,REMOTE
3747,TSEQ2-E7,TSEQ2,REMOTE
3748,TSEQ2-E7,TSEQ2,REMOTE
3749,TSEQ2-E7,TSEQ2,REMOTE
3750,TSEQ2-E7,TSEQ2,LOCAL
3751,TSEQ2-E7,TSEQ2,REMOTE
3752,TSEQ2-E7,TSEQ2,LOCAL
3753,TSEQ2-E7,TSEQ2,LOCAL
3754,TSEQ2-E7,TSEQ2,REMOTE
3755,TSEQ2-E7,TSEQ2,REMOTE
3756,TSEQ2-E7,TSEQ2,REMOTE
3757,TSEQ2-E7,TSEQ2,LOCAL
3758,TSEQ2-E7,TSEQ2,REMOTE
3759,TSEQ2-E7,TSEQ2,LOCAL
3760,TSEQ2-E7,TSEQ2,LOCAL
3761,TSEQ2-E7,TSEQ2,LOCAL
3762,TSEQ2-E7,TSEQ2,LOCAL
3763,TSEQ2-E7,TSEQ2,REMOTE
3764,TSEQ2-E7,TSEQ2,REMOTE
3765,TSEQ2-E7,TSEQ2,REMOTE
3766,TSEQ2-E7,TSEQ2,LOCAL
3767,TSEQ2-E7,TSEQ2,REMOTE
3768,TSEQ2-E7,TSEQ2,REMOTE
3769,TSEQ2-E7,TSEQ2,LOCAL
3770,TSEQ2-E7,TSEQ2,LOCAL
3771,TSEQ2-E7,TSEQ2,REMOTE
3772,TSEQ2-E7,TSEQ2,LOCAL
3773,TSEQ2-E7,TSEQ2,REMOTE
3774,TSEQ2-E7,TSEQ2,LOCAL
3775,TSEQ2-E7,TSEQ2,REMOTE
3776,TSEQ2-E7,TSEQ2,LOCAL
3777,TSEQ2-E7,TSEQ2,LOCAL
3778,TSEQ2-E7,TSEQ2,LOCAL
3779,TSEQ2-E7,TSEQ2,REMOTE
3780,TSEQ2-E7,TSEQ2,REMOTE
3781,TSEQ2-E7,TSEQ2,REMOTE
3782,TSEQ2-E7,TSEQ2,LOCAL
3783,TSEQ2-E7,TSEQ2,REMOTE
3784,TSEQ2-E7,TSEQ2,LOCAL
3785,TSEQ2-E7,TSEQ2,LOCAL
3786,TSEQ2-E7,TSEQ2,LOCAL
3787,TSEQ2-E7,TSEQ2,LOCAL
3788,TSEQ2-E7,TSEQ2,REMOTE
3789,TSEQ2-E7,TSEQ2,LOCAL
3790,TSEQ2-E7,TSEQ2,REMOTE
3791,TSEQ2-E7,TSEQ2,REMOTE
3792,TSEQ2-E7,TSEQ2,REMOTE
3793,TSEQ2-E7,TSEQ2,REMOTE
3794,TSEQ2-E7,TSEQ2,REMOTE
3795,TSEQ2-E7,TSEQ2,LOCAL
3796,TSEQ2-E7,TSEQ2,LOCAL
