framework,pinned_commit,relative_path,line,behavior_kind,detail,disposition,reason
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,125,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,129,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,129,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,129,termination,Agent,COMPILED,bounded RETURN is in the control IR
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,131,state_memory,agent._prepare_session_and_messages,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,158,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,161,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,161,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,161,termination,Agent,COMPILED,bounded RETURN is in the control IR
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,163,state_memory,agent._prepare_session_and_messages,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,183,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,185,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,185,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,185,termination,Agent,COMPILED,bounded RETURN is in the control IR
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,187,state_memory,agent._prepare_session_and_messages,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,215,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,225,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,237,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,247,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,258,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,260,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,260,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,260,termination,Agent,COMPILED,bounded RETURN is in the control IR
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,264,state_memory,agent._prepare_session_and_messages,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,277,state_memory,agent._prepare_session_and_messages,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_mode.py,294,state_memory,agent._prepare_session_and_messages,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,29,loop,For,UNSUPPORTED,current IR has no proven public bounded-loop lowering
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,30,conditional_edge,"getattr(tool, 'name', None) == name",UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,69,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,70,state_memory,TodoSessionStore,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,72,state_memory,store.load_state,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,78,state_memory,store.save_state,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,80,state_memory,store.load_state,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,88,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,97,state_memory,store.save_state,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,104,state_memory,store.load_state,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,109,state_memory,state_path.exists,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,110,state_memory,state_path.read_text,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,116,state_memory,store.load_state,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,116,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,121,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,124,state_memory,store.load_state,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,132,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,135,state_memory,store.save_state,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,137,state_memory,state_path.read_text,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,145,state_memory,store.save_state,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,148,state_memory,state_path.read_text,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,149,state_memory,state_path.parent.iterdir,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,154,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,156,state_memory,TodoSessionStore,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,159,state_memory,store.load_state,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,164,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,166,state_memory,TodoSessionStore,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,169,state_memory,store.load_state,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,173,state_memory,store.load_state,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,177,state_memory,store.load_state,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,182,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_todo.py,185,state_memory,TodoSessionStore,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
